dataset,hop,mode,label_source,question,gold_answer_count,output_answer_count,final_answer_em,final_answer_f1,gold_any_in_context,gold_all_in_context,gold_any_in_graph,gold_all_in_graph,gold_any_in_retrieval,gold_all_in_retrieval,evidence_count,evidence_support_ratio,unsupported_evidence_count,has_unsupported_evidence,failure_mode
GraphRAG Gold,1,graphrag,gold,what is the genre for the movie [Wings of Hope],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,"when was [Police, Adjective] released",1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who acted in the movie [The Parallax View],3,3,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who stars in [Bulletproof],4,4,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which films are about [mike binder],3,3,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who's the director of [There Be Dragons],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who's the writer of [Curious George],3,3,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who acted in the movie [Burn After Reading],4,4,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which films are about [russ meyer],2,2,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which words describe [The Sea Inside],3,3,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what language is [Neverwas] in,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which person wrote the movie [Spaced Invaders],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,when was the film [The Women on the 6th Floor] released,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what movie did [Jérémie Elkaïm] write the story for,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what year was [Wordplay] released,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who starred in [Who'll Stop the Rain],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which movies was [Eric Roth] the writer of,6,6,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which movie did [Janet Roach] write,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what does [Tommy Sands] act in,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who acted in the movie [Jailhouse Rock],3,3,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what films was [Pascal Laugier] a writer on,2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,the film [The Pelican] starred which actors,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which words describe film [Role Models],7,7,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which topics is movie [Rio 2] about,3,3,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who was [Timecode] directed by,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what is a film directed by [Julian Kemp],1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who stars in [Lucky],1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,when was the movie [Hey Ram] released,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who is the writer of [Paulette],4,4,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who stars in [Kronos],2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who's the director of [Dancing Lady],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what kind of movie is [Can I Do It 'Till I Need Glasses?],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what was the release year of the movie [First Men in the Moon],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,"the film [The Wonderful, Horrible Life of Leni Riefenstahl] starred which actors",1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what does [Sandra Corveloni] act in,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what does [Matthew Dyktynski] star in,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,"[American Roulette], when was it released",1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what movies did [Christopher Walken] star in,35,35,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who is the author of [Cheeni Kum],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what was the genre of [The Chronicles of Riddick],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what films did [Monique Gabrielle] act in,2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who's the director of [Alibi],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what genre of film is [Harry Potter and the Goblet of Fire],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what is the genre of the film [A Generation],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who acted in the movie [Blue],1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which films did [Benjamin Ross] direct,3,3,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which words describe movie [The Great Yokai War],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,when was [I Am Cuba] released,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,"the movie [Esther Kahn], when was it released",1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which movies was [Andrew Okpeaha MacLean] the writer of,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who was [Single White Female] written by,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which movies can be described by [rodan],1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,"who is the director of [Norte, the End of History]",1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,the film [Bend It Like Beckham] starred which actors,4,4,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,when was the film [Flying Down to Rio] released,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who is the director that directed [The Adventures of Sebastian Cole],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what was the release date of the movie [The Painted Veil],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which movies are about [bugs],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which movies was [Peter Bowker] a writer on,1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,[Michael Copon] appears in which movies,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who's the director of [Love Walked In],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what film did [Martin Bergman] write,1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,when was the movie [The Hunchback of Notre Dame] released,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what movies did [Charles Fuller] write,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which film did [Leonid Andreyev] write,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who is the writer of [Clandestine Childhood],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which film did [Ann Peacock] write the story for,1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who acted in the movie [Staggered],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what was the release date of [The Unearthly],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,the film [Suck] was written by who,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what does [Howard Hall] appear in,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what movies did [Alex Zamm] direct,2,2,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,"[My Favorite Martian], when was it released",1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who starred in [Corpse Bride],2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what terms are applicable to [Why Not Me?],2,2,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what films did [Richard Harmon] star in,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who acted in [Delta Farce],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who is the director of [Iron Jawed Angels],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which films did [Pete McCormack] direct,2,2,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,"the movie [Naked Violence], when was it released",1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what movies did [Richard Loncraine] direct,7,7,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what is the genre for [Washington Square],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what was the release date of the film [Fire Birds],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what is a film written by [Arnaldur Indriðason],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,can you give a few words describing what [A Shot in the Dark] is about,3,3,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who was [Born Yesterday] directed by,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what genre is [Pax Americana and the Weaponization of Space] in,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what is the primary language in the film [Dangerous Moves],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what is the genre of [Killer Movie],2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what kind of film is [G.I. Jane],2,2,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what was [Fred Walton] the director of,2,2,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,[Joan Allen] appears in which movies,10,10,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what films was [Donald S. Sanford] a writer on,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,[Rider Strong] appears in which movies,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who is the director for [Man of Iron],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who is the director for [All the King's Men],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what words describe [A Cinderella Story],1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,which movies was [Richard C. Morais] the writer of,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what genre does [101 Dalmatians] fall under,2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what films does [Jo Kennedy] appear in,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who is the writer of the film [Firelight],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what are some words that describe movie [Dear Jesse],1,1,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what year was [Cornered] released,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what was the release date of the movie [Madhouse],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what was the release date of the movie [Charisma],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who are the actors in [South of the Border],4,4,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,[Béla Tarr] was the director of which movies,5,5,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what words describe film [Dans Paris],2,2,1.0,1.0,True,True,True,True,True,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what genre does [The Bounty] fall under,2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what was the release year of [Logan's Run],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,who was the writer of [Rear Window],2,2,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,[Anat Baron] was the director of which movies,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what year was [Son of Paleface] released,1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what movies did [Pål Sletaune] write,2,2,1.0,1.0,True,True,True,True,False,False,0,,0,False,correct grounded answer
GraphRAG Gold,1,graphrag,gold,what is the genre of [The Third Wave],1,1,1.0,1.0,True,True,True,True,True,True,0,,0,False,correct grounded answer
